Sentence ID,Concept ID,Level 1,Level 2,Level 3
1136,C0009443,0,0,1
1136,C0015726,0,0,1
1136,C0016382,0,0,1
1136,C0030318,0,0,1
1136,C0036104,0,0,1
1136,C0581879,0,0,1
1136,C0812387,0,0,1
1136,C1262477,1,1,1
1137,C0015967,0,0,1
1137,C0030318,0,0,1
1138,C0028643,0,0,1
1140,C0028643,0,0,1
1142,C0038999,0,0,1
1142,C0392674,0,0,1
1143,C0028643,0,0,1
1143,C0038999,0,0,1
1143,C0085633,0,0,1
1143,C0392674,0,0,1
1144,C0015726,0,0,1
1144,C0016382,0,0,1
1144,C0030318,0,0,1
1145,C0002957,0,0,1
1145,C0036104,0,0,1
1145,C0425082,0,0,1
1146,C0009676,1,1,0
1146,C0015726,0,0,1
1146,C0036973,0,0,1
1146,C0039070,1,1,0
1146,C0234369,1,1,0
1146,C0424235,0,0,1
1146,C0581879,0,0,1
1146,C0917801,1,1,1
1146,C3887611,1,1,1
1147,C0028643,0,0,1
1147,C0036104,0,0,1
1147,C0085633,0,0,1
1147,C0220870,0,0,1
1148,C0001241,0,0,1
1148,C0036104,0,0,1
1148,C0233730,0,0,1
1148,C0424092,0,0,1
1149,C0009676,1,1,0
1149,C0015726,0,0,1
1149,C0038506,1,1,1
1150,C0424092,0,0,1
1151,C0009806,1,1,0
1151,C0015672,1,1,0
1151,C0015967,0,0,1
1151,C0036104,0,0,1
1151,C0038990,1,1,1
1151,C0233730,0,0,1
1151,C0344315,0,0,1
1151,C0557875,0,0,1
1151,C0581879,0,0,1
1152,C0581879,0,0,1
1154,C0004095,0,0,1
1154,C0012833,1,1,0
1154,C0016382,1,1,1
1154,C0018681,1,1,0
1154,C0019080,1,1,1
1154,C0036973,0,0,1
1154,C0038990,1,1,1
1154,C0220870,0,0,1
1154,C0232431,0,1,1
1154,C0233730,0,0,1
1154,C0235146,1,1,1
1154,C0242429,1,1,1
1154,C0392171,0,0,1
1154,C0581879,0,0,1
1154,C0812387,0,1,1
1155,C0038999,0,0,1
1156,C0015726,0,0,1
1156,C0020175,1,1,1
1156,C0028081,1,1,1
1156,C0036973,0,0,1
1156,C0038990,1,1,1
1156,C0043094,1,1,1
1156,C0085593,0,0,1
1156,C0220870,0,0,1
1156,C0233730,0,0,1
1156,C0235239,0,0,1
1156,C0581879,0,0,1
1156,C4075722,0,0,1
1157,C0015672,1,1,0
1157,C0015967,0,0,1
1157,C0027497,1,1,1
1157,C0028643,0,0,1
1157,C0036104,0,0,1
1157,C0042963,0,0,1
1157,C0220870,0,0,1
1157,C0557875,0,0,1
1159,C0015672,1,1,0
1159,C0015967,0,0,1
1159,C0036104,0,0,1
1159,C0392171,0,0,1
1159,C0557875,0,0,1
1160,C0003467,1,1,0
1160,C0014724,0,0,1
1160,C0016382,0,0,1
1160,C0018681,1,1,0
1160,C0018834,1,1,1
1160,C0026821,0,0,1
1160,C0035258,1,1,1
1160,C0036973,0,0,1
1160,C0038506,0,0,1
1160,C0038999,0,0,1
1160,C0085593,0,0,1
1160,C0232197,0,0,1
1160,C0232461,1,1,0
1160,C0233624,0,0,1
1160,C0235146,0,1,1
1160,C0240327В,1,1,0
1160,C0344232,0,0,1
1160,C0392674,0,0,1
1160,C0424235,0,0,1
1160,C0497247,0,1,0
1160,C0557875,0,0,1
1160,C0575805,0,0,1
1160,C0581394,0,0,1
1160,C0581879,0,0,1
1160,C0582051,0,0,1
1160,C0600142,0,0,1
1160,C0812387,0,1,1
1160,C1971624,1,1,0
1160,C2364111,1,1,0
1160,C2939147,0,1,1
1160,C3887611,1,1,1
1161,C0016382,0,0,1
1161,C0028643,0,0,1
1161,C0030318,1,1,1
1161,C0037320,0,0,1
1161,C0085633,0,0,1
1161,C0086769,1,1,1
1161,C0220870,0,0,1
1161,C0557883,0,0,1
1161,C0564408,0,0,1
1161,C0581879,0,0,1
1161,C0587054,0,0,1
1162,C0030193,1,1,1
1162,C0234238,1,1,0
1163,C0027497,1,1,1
1163,C0038990,1,1,1
1163,C0042963,0,0,1
1163,C0220870,0,0,1
1163,C0233730,0,0,1
1163,C0917801,1,1,1
1164,C0003467,1,1,0
1164,C0015726,0,0,1
1164,C0043387,0,0,1
1165,C0001973,0,0,1
1165,C0036104,1,1,1
1165,C0425082,0,0,1
1166,C0012833,1,1,0
1166,C0018681,1,1,0
1166,C0028081,1,1,1
1166,C0038990,1,1,1
1166,C0220870,0,0,1
1166,C0233730,0,0,1
1166,C0581879,0,0,1
1167,C0015672,1,1,0
1167,C0030193,1,1,1
1167,C0231303,0,0,1
1167,C0239377,1,1,1
1167,C0455270,0,0,1
1167,C0458256,1,1,0
1167,C0497406,0,0,1
1167,C0557875,0,0,1
1168,C0017168,1,1,1
1168,C0026821,1,1,1
1168,C0037763,0,0,1
1168,C0038999,0,0,1
1168,C0344375,0,0,1
1168,C0392674,0,0,1
1170,C0010200,1,1,1
1170,C0233660,0,0,1
1170,C0542476,0,0,1
1171,C0015726,0,0,1
1171,C0016382,0,0,1
1171,C0018616,0,0,1
1171,C0030318,0,0,1
1171,C0086769,0,0,1
1171,C0560617,0,0,1
1172,C0015726,0,0,1
1172,C0015967,0,0,1
1173,C0015726,0,0,1
1173,C0030193,1,1,1
1173,C0085628,0,0,1
1173,C0220870,0,0,1
1173,C0239377,1,1,1
1173,C0392674,0,0,1
1173,C0458256,0,1,0
1173,C0497406,0,0,1
1173,C0564821,1,1,1
1174,C0009806,1,1,0
1174,C0015726,0,0,1
1174,C0028081,1,1,1
1174,C0028084,1,1,0
1174,C0030193,0,0,1
1174,C0038990,1,1,1
1174,C0043094,1,1,1
1174,C0220870,0,0,1
1174,C0233730,0,0,1
1174,C0425766,0,0,1
1174,C0581879,0,0,1
1174,C1262477,1,1,1
1175,C0003467,1,1,0
1175,C0030318,1,1,1
1175,C0043094,1,1,1
1175,C0086769,1,1,1
1175,C0700031,0,1,0
1176,C0002957,0,0,1
1176,C0009676,1,1,0
1176,C0038661,1,1,0
1176,C0085631,1,1,0
1176,C0424000,1,1,0
1176,C0438696,1,1,0
1176,C0581879,0,0,1
1177,C0009806,1,1,0
1177,C0015726,0,0,1
1177,C0015967,0,0,1
1177,C0017168,1,1,1
1177,C0019080,1,1,1
1177,C0030318,0,0,1
1177,C0221512,1,1,0
1177,C0234238,1,1,0
1177,C0424092,0,0,1
1177,C0438697,0,0,1
1177,C0856672,1,1,1
1178,C0019080,1,1,1
1178,C0036104,0,0,1
1179,C0001241,0,0,1
1179,C0030318,0,0,1
1179,C0036104,0,0,1
1179,C0240327В,0,0,1
1180,C0233730,0,0,1
1181,C0001241,0,0,1
1181,C0014724,0,0,1
1181,C0016382,0,0,1
1181,C0233730,0,0,1
1181,C0392674,0,0,1
1182,C0003467,1,1,0
1183,C0016382,0,0,1
1183,C0036104,0,0,1
1183,C0424091,0,0,1
1183,C0425082,0,0,1
1183,C0582093,0,0,1
1183,C0677661,1,1,0
1184,C0018379,1,1,1
1186,C0016770,1,1,0
1186,C0030193,1,1,1
1186,C0557932,1,1,0
1186,C0677661,1,1,0
1187,C0001241,0,0,1
1187,C0016382,0,0,1
1187,C0027497,1,1,1
1187,C0042963,0,0,1
1187,C0600142,0,0,1
1188,C0233407,1,1,1
1189,C0010399,1,1,0
1189,C0018681,1,1,0
1189,C0438697,1,1,0
1189,C0917801,1,1,1
1190,C0003467,1,1,0
1190,C0004095,0,0,1
1190,C0016382,0,0,1
1190,C0020039,1,1,0
1190,C0026821,0,0,1
1190,C0030193,1,1,1
1190,C0030252,1,1,0
1190,C0033774,0,0,1
1190,C0037763,0,0,1
1190,C0085631,1,1,0
1190,C0231528,1,1,0
1190,C0235239,0,0,1
1190,C0314719,1,1,0
1190,C0497247,1,1,0
1190,C0850674,0,0,1
1193,C0015726,0,0,1
1193,C0016382,0,0,1
1193,C0030318,0,0,1
1193,C0033774,0,0,1
1193,C0424092,0,0,1
1193,C0581879,0,0,1
1194,C0003467,1,1,0
1197,C0001241,0,0,1
1197,C0028643,1,1,1
1197,C0042963,0,0,1
1197,C0581879,0,0,1
1197,C0587054,0,0,1
1198,C0002957,0,0,1
1198,C0028643,0,0,1
1198,C0220870,0,0,1
1198,C0392674,0,0,1
1198,C0424092,0,0,1
1198,C0522165,0,0,1
1198,C0542313,0,0,1
1198,C0557875,1,1,1
1198,C0581879,0,0,1
1198,C0587054,0,0,1
1198,C0812387,0,0,1
1199,C0016382,0,0,1
1199,C0581879,0,0,1
1200,C0011991,0,0,1
1200,C0019080,0,0,1
1200,C0036104,0,0,1
1200,C0425082,0,0,1
1200,C0560617,1,1,1
1201,C0028643,0,0,1
1201,C0035258,1,1,1
1201,C0038990,0,0,1
1201,C0232431,0,0,1
1201,C0235160,0,1,1
1201,C0242362,0,0,1
1201,C0424235,0,0,1
1201,C3887611,1,1,1
1202,C0038990,1,1,1
1202,C0233730,0,0,1
1203,C0009806,1,1,0
1203,C0013144,1,1,0
1203,C0015726,0,0,1
1203,C0016382,0,0,1
1203,C0026821,1,1,1
1203,C0037763,0,0,1
1203,C0043094,1,1,1
1203,C0278016,0,0,1
1203,C0424091,0,0,1
1203,C0600142,0,0,1
1203,C1262477,0,1,1
1203,C1562291,0,0,1
1204,C0015672,1,1,0
1204,C0242979,0,1,0
1204,C0557875,0,0,1
1205,C0038990,0,0,1
1205,C0085631,1,1,0
1205,C0242362,0,0,1
1205,C0425251,0,0,1
1206,C0003467,1,1,0
1206,C0011206,0,0,1
1206,C0015726,0,0,1
1206,C0015967,0,0,1
1206,C0016382,0,0,1
1206,C0038990,1,1,1
1206,C0233730,0,0,1
1206,C0424166,0,0,1
1208,C0392674,0,0,1
1209,C0028643,0,0,1
1209,C0220870,0,0,1
1210,C0016382,0,0,1
1210,C0018616,0,0,1
1211,C0030318,0,0,1
1211,C0581879,0,0,1
1212,C0027497,1,1,1
1212,C0042963,0,0,1
1213,C0027497,1,1,1
1213,C0042963,0,0,1
1215,C0012833,1,1,0
1215,C0038999,0,0,1
1215,C0220870,0,0,1
1215,C0232197,0,0,1
1215,C0560617,0,0,1
1215,C0857087,0,1,0
1216,C0001241,0,0,1
1216,C0038999,0,0,1
1216,C0233730,0,0,1
1216,C0278180,0,0,1
1216,C0425082,0,0,1
1217,C0002957,1,1,1
1218,C0026821,0,0,1
1218,C0521008,1,1,1
1220,C0012833,1,1,0
1220,C0015726,0,0,1
1220,C0027497,1,1,1
1220,C0042963,0,0,1
1220,C0149931,1,1,0
1220,C0220870,0,0,1
1220,C0557875,0,0,1
1220,C0877781,0,0,1
1221,C0149931,1,1,0
1221,C0220870,0,0,1
1221,C0877781,0,0,1
1222,C0036104,0,0,1
1224,C0085628,1,1,1
1224,C0581879,0,0,1
1225,C0001241,0,0,1
1225,C0003862,0,0,1
1225,C0023380,1,1,0
1225,C0030193,0,0,1
1225,C0036104,0,0,1
1225,C0425082,0,0,1
1225,C0521008,0,0,1
1226,C0012833,1,1,0
1226,C0028643,0,0,1
1226,C0220870,0,0,1
1227,C0917801,1,1,1
1228,C0038661,1,1,0
1228,C0038663,1,1,0
1228,C0438696,1,1,0
1229,C0038661,1,1,0
1229,C0438696,1,1,0
1230,C0004095,0,0,1
1230,C0008031,1,1,1
1230,C0018681,1,1,0
1230,C0030193,1,1,1
1230,C0030252,1,1,0
1230,C0042963,1,1,1
1230,C0085633,1,1,1
1230,C0235239,0,0,1
1230,C0236000,0,0,1
1231,C0001241,0,0,1
1231,C0009806,1,1,0
1231,C0028643,1,1,1
1231,C0392674,0,0,1
1231,C0424091,1,1,1
1231,C0557875,0,0,1
1231,C1562291,1,1,1
1231,C1971624,1,1,0
1232,C0003862,1,1,1
1232,C0004604,0,0,1
1232,C0030193,1,1,1
1232,C0232937,0,0,1
1232,C0278016,0,0,1
1232,C0424092,0,0,1
1232,C0425082,0,0,1
1232,C2129214,0,0,1
1233,C0003862,1,1,1
1233,C0015967,0,0,1
1233,C0016770,1,1,0
1233,C0030193,1,1,1
1233,C0278140,0,0,1
1233,C0557885,0,0,1
1234,C0002957,0,0,1
1234,C0009806,1,1,0
1234,C0012833,1,1,0
1234,C0015967,0,0,1
1234,C0020039,1,1,0
1234,C0027497,1,1,1
1234,C0028081,1,1,1
1234,C0028643,0,0,1
1234,C0037317,0,0,1
1234,C0038990,1,1,1
1234,C0042963,0,0,1
1234,C0043387,1,1,1
1234,C0220870,0,0,1
1234,C0233632,0,0,1
1234,C0233730,0,0,1
1234,C0239511,0,0,1
1234,C0392674,0,0,1
1234,C0424092,0,0,1
1234,C0557875,1,1,1
1234,c0037317,0,0,1
1235,C0581879,0,0,1
1237,C0015967,0,0,1
1237,C0030193,0,0,1
1237,C0231303,0,0,1
1237,C0278140,0,0,1
1237,C0424092,0,0,1
1239,C0581879,0,0,1
1240,C0038661,1,1,0
1240,C0235146,0,0,1
1240,C0392674,1,1,1
1240,C0424000,0,1,0
1240,C0425766,0,0,1
1240,C0438696,1,1,0
1240,C0557875,0,0,1
1240,C0581879,0,0,1
1240,C0917801,1,1,1
1241,C0028643,0,0,1
1241,C0085633,0,0,1
1241,C0220870,0,0,1
1241,C0542313,0,0,1
1242,C0015967,0,0,1
1242,C0220870,0,0,1
1243,C0392674,1,1,1
1243,C0557875,0,0,1
1243,C0581879,0,0,1
1244,C0521008,0,0,1
1245,C0581879,0,0,1
1245,C0582051,0,0,1
1246,C0030193,0,0,1
1246,C0033774,0,0,1
1246,C0038999,0,0,1
1247,C0581879,0,0,1
1249,C0011057,0,0,1
1249,C0015726,0,0,1
1249,C0016382,0,0,1
1249,C0027497,1,1,1
1249,C0042963,0,0,1
1249,C0043094,1,1,1
1249,C0424092,0,0,1
1249,C0554978,0,0,1
1250,C0036104,0,0,1
1250,C0036973,0,0,1
1250,C0220870,0,0,1
1250,C0581879,1,1,1
1251,C0038990,1,1,1
1251,C0232431,1,1,1
1251,C0233730,0,0,1
1251,C0392171,0,0,1
1252,C0027497,1,1,1
1252,C0042963,0,0,1
1252,C0220870,0,0,1
1253,C0233730,0,0,1
1253,C0278180,0,0,1
1253,C0581879,0,0,1
1256,C0581879,0,0,1
1257,C0038661,1,1,0
1257,C0438696,1,1,0
1258,C0001241,0,0,1
1258,C0015672,1,1,0
1258,C0038661,1,1,0
1258,C0220870,0,0,1
1258,C0438696,1,1,0
1258,C0557875,0,0,1
1259,C0016382,0,0,1
1259,C0018616,0,0,1
1259,C0043094,0,1,1
1260,C0002957,0,0,1
1260,C0392674,0,0,1
1260,C0424092,0,0,1
1260,C0557875,1,1,1
1260,C0558078,1,1,0
1261,C0001241,0,0,1
1261,C0002957,0,0,1
1261,C0003467,1,1,0
1261,C0012833,1,1,0
1261,C0027338,0,1,1
1261,C0027497,1,1,1
1261,C0030193,0,0,1
1261,C0036104,0,0,1
1261,C0042571,0,0,1
1261,C0042963,0,0,1
1261,C0220870,1,1,1
1261,C0233624,0,1,1
1262,C0002957,0,0,1
1262,C0016382,0,0,1
1262,C0028643,0,0,1
1262,C0233730,0,0,1
1262,C0392674,0,0,1
1262,C0424092,0,0,1
1262,C0557875,1,1,1
1263,C1971624,1,1,0
1265,C0220870,0,0,1
1265,C0424092,0,0,1
1265,C4075722,0,1,1
1267,C0015726,0,0,1
1267,C0016382,0,0,1
1267,C0028081,1,1,1
1267,C0028084,1,1,0
1267,C0038990,1,1,1
1267,C0220870,0,0,1
1267,C0233730,0,0,1
1267,C0424091,0,0,1
1267,C1562291,0,0,1
1268,C0003467,1,1,0
1268,C0015967,0,0,1
1268,C0016382,0,0,1
1268,C0018616,0,0,1
1269,C0038990,0,0,1
1269,C0542476,1,1,1
1269,C0581879,0,0,1
1269,C2018018,0,0,1
1270,C0233660,0,0,1
1271,C0015726,0,0,1
1271,C0038990,0,0,1
1271,C0542476,1,1,1
1272,C0028643,0,0,1
1272,C0239511,0,0,1
1273,C0012833,1,1,0
1273,C0028643,0,0,1
1273,C0037317,1,1,1
1273,C0038990,1,1,1
1273,C0085633,0,0,1
1273,C0220870,0,0,1
1273,C0233632,0,0,1
1273,C0233730,0,0,1
1273,C0581879,0,0,1
1273,C0587054,0,0,1
1273,c0037317,1,1,1
1274,C0015726,0,0,1
1274,C0023380,1,1,0
1274,C0027497,1,1,1
1274,C0042963,0,0,1
1274,C0424091,0,0,1
1275,C0002957,0,0,1
1275,C0392674,0,0,1
1275,C0424092,0,0,1
1275,C0438697,0,0,1
1275,C0557875,1,1,1
1276,C0009806,1,1,0
1276,C0015672,1,1,0
1276,C0015726,0,0,1
1276,C0015967,0,0,1
1276,C0026821,0,0,1
1276,C0043094,1,1,1
1276,C0232197,0,0,1
1276,C0557875,0,0,1
1276,C0581879,0,0,1
1276,C0582051,0,0,1
1278,C0581879,0,0,1
1278,C0812387,0,0,1
1279,C0009806,1,1,0
1279,C0015726,0,0,1
1279,C0020175,0,0,1
1279,C0038990,1,1,1
1279,C0043094,1,1,1
1279,C0043387,0,0,1
1279,C0233730,0,0,1
1280,C0036973,0,0,1
1280,C0233730,0,0,1
1281,C0001241,0,0,1
1281,C0011057,1,1,1
1281,C0015726,0,0,1
1281,C0015967,0,0,1
1281,C0557875,0,0,1
1282,C0038999,0,0,1
1283,C0010399,1,1,0
1283,C0015726,0,0,1
1283,C0234238,1,1,0
1283,C0438697,1,1,0
1284,C0016382,0,0,1
1284,C0233484,1,1,0
1285,C0018616,1,1,1
1285,C0018681,1,1,0
1285,C0026821,0,0,1
1286,C0917801,1,1,1
1287,C0002957,0,0,1
1287,C0028643,0,0,1
1287,C0392674,0,0,1
1287,C0424092,0,0,1
1287,C0424565,0,1,0
1287,C0557875,1,1,1
1288,C0013144,1,1,0
1289,C0009806,1,1,0
1289,C0023380,1,1,0
1290,C0028643,0,0,1
1290,C0392674,0,0,1
1290,C0557875,0,0,1
1291,C0003467,1,1,0
1291,C0011057,1,1,1
1292,C0010399,1,1,0
1292,C0438697,1,1,0
1292,C0581879,0,0,1
1293,C0015726,0,0,1
1294,C0002957,0,0,1
1294,C0392674,0,0,1
1294,C0424092,0,0,1
1294,C0557875,1,1,1
1295,C0015672,1,1,0
1295,C0015726,0,0,1
1295,C0018681,1,1,0
1295,C0085631,1,1,0
1295,C0220870,0,0,1
1295,C0240327В,1,1,0
1295,C0424091,0,0,1
1295,C0424235,1,1,1
1295,C0557875,0,0,1
1295,C0560617,0,0,1
1295,C0917801,1,1,1
1295,C1562291,0,0,1
1295,C2364111,0,1,0
1297,C0001241,0,0,1
1297,C0036104,0,0,1
1299,C0015672,1,1,0
1299,C0557875,0,0,1
1299,C1262477,1,1,1
1299,C1971624,0,1,0
1300,C0015672,1,1,0
1300,C0557875,0,0,1
1301,C0002957,1,1,1
1301,C0022107,0,1,0
1301,C0043094,0,0,1
1301,C0424092,0,0,1
1303,C0012833,1,1,0
1303,C0220870,0,0,1
1303,C0581879,0,0,1
1304,C0392674,0,0,1
1304,C0557875,0,0,1
1305,C0012833,1,1,0
1305,C0220870,0,0,1
1305,C0581879,0,0,1
1306,C0012833,1,1,0
1306,C0220870,0,0,1
1306,C0581879,0,0,1
1307,C0392674,0,0,1
1307,C0557875,0,0,1
1308,C0003467,1,1,0
1308,C0424092,0,0,1
1308,C0560617,0,0,1
1309,C0042963,0,0,1
1309,C0392674,0,0,1
1309,C0522165,0,0,1
1309,C0557875,0,0,1
1310,C0030193,1,1,1
1310,C0220870,0,0,1
1310,C0522165,0,0,1
1310,C0557885,0,0,1
1310,C0581879,0,0,1
1311,C0027497,1,1,1
1311,C0042963,0,0,1
1312,C0002957,0,0,1
1312,C0043387,1,1,1
1312,C0220870,0,0,1
1312,C0392674,0,0,1
1312,C0424092,0,0,1
1312,C0557875,1,1,1
1312,C4075722,0,1,1
1314,C0016382,0,0,1
1314,C0424092,0,0,1
1315,C0220870,0,0,1
1315,C0344232,0,0,1
1315,C0392674,0,0,1
1315,C0557875,0,0,1
1315,C4075722,0,1,1
1316,C0009806,1,1,0
1317,C0004604,0,0,1
1317,C0028643,0,0,1
1317,C0030193,1,1,1
1317,C0036104,0,0,1
1317,C0220870,0,0,1
1317,C0236000,0,0,1
1317,C0424092,0,0,1
1318,C0085628,0,0,1
1318,C0917801,1,1,1
1319,C0020175,0,0,1
1319,C1971624,1,1,0
1320,C0011124,1,1,0
1321,C0015726,0,0,1
1321,C0015967,0,0,1
1321,C0028643,0,0,1
1321,C0220870,0,0,1
1321,C0581879,0,0,1
1322,C0015967,0,0,1
1322,C0220870,0,0,1
1322,C0424235,0,0,1
1322,C3887611,1,1,1
1322,C4075722,0,1,1
1323,C0028081,1,1,1
1323,C0038990,1,1,1
1323,C0220870,0,0,1
1323,C0233730,0,0,1
1324,C0016382,0,0,1
1324,C0581879,0,0,1
1325,C0001241,0,0,1
1325,C0028643,1,1,1
1326,C0010399,1,1,0
1326,C0438697,1,1,0
1327,C0001241,0,0,1
1327,C0028643,1,1,1
1329,C0009806,1,1,0
1329,C0038990,1,1,1
1329,C0233730,0,0,1
1330,C0043094,1,1,1
1330,C0233471,0,0,1
1331,C0043094,0,1,1
1332,C0002957,0,0,1
1333,C0002957,1,1,1
1333,C0038990,1,1,1
1333,C0233730,0,0,1
1333,C0581879,0,0,1
1334,C0002957,0,0,1
1335,C0038990,1,1,1
1335,C0233730,0,0,1
1335,C0497406,0,0,1
1336,C0001973,1,1,1
1336,C0009806,1,1,0
1336,C0010399,1,1,0
1336,C0015726,0,0,1
1336,C0022107,0,1,0
1336,C0030252,1,1,0
1336,C0030318,0,0,1
1336,C0036973,0,0,1
1336,C0233497,1,1,0
1336,C0234369,1,1,0
1336,C0235239,0,0,1
1336,C0424092,0,0,1
1336,C0425251,0,0,1
1336,C0438697,1,1,1
1336,C0497406,0,0,1
1336,C0557885,0,0,1
1336,C0581879,0,0,1
1336,C0581912,1,1,0
1336,C0679136,1,1,1
1336,C1688635,1,1,0
1338,C0001241,0,0,1
1338,C0036104,0,0,1
1338,C0424092,0,0,1
1340,C0015726,0,0,1
1341,C0002957,0,0,1
1342,C0001973,0,0,1
1342,C0015672,1,1,0
1342,C0016382,0,0,1
1342,C0028643,0,0,1
1342,C0037278,0,1,1
1342,C0038661,1,1,0
1342,C0043094,1,1,1
1342,C0231303,0,0,1
1342,C0233494,0,0,1
1342,C0235146,0,1,1
1342,C0281822,1,1,1
1342,C0424000,1,1,0
1342,C0424091,1,1,1
1342,C0425082,0,0,1
1342,C0425083,0,0,1
1342,C0425101,0,0,1
1342,C0438696,1,1,0
1342,C0522057,0,0,1
1342,C0542313,0,0,1
1342,C0557875,0,0,1
1342,C0581879,0,0,1
1342,C0587054,0,0,1
1342,C0702166,1,1,0
1342,C0812387,0,0,1
1342,C1262477,1,1,1
1342,C1562291,1,1,1
1343,C0027497,0,0,1
1343,C0042963,0,0,1
1344,C0001241,0,0,1
1344,C0002957,0,0,1
1344,C0043094,0,1,1
1344,C0392674,0,0,1
1344,C0424092,0,0,1
1344,C0557875,1,1,1
1344,C0581879,0,0,1
1344,C0917801,0,0,1
1345,C0015726,0,0,1
1345,C0038999,0,0,1
1345,C0424091,0,0,1
1345,C0424166,0,0,1
1346,C0015726,0,0,1
1346,C0557875,0,0,1
1348,C0001973,0,0,1
1348,C0030193,1,1,1
1348,C0557885,0,0,1
1349,C0001241,0,0,1
1349,C0028643,0,0,1
1349,C0038990,0,0,1
1349,C0235195,1,1,0
1349,C0424092,0,0,1
1349,C0438697,1,1,1
1349,C0700590,0,0,1
1350,C0235309,0,0,1
1351,C0038990,0,0,1
1351,C0235195,1,1,0
1351,C0424092,0,0,1
1351,C0577027,1,1,1
1352,C0011124,0,1,0
1352,C0013604,0,0,1
1352,C0038990,1,1,1
1352,C0232462,0,1,0
1352,C0233730,0,0,1
1353,C0011124,1,1,0
1353,C0016382,0,0,1
1353,C0542476,0,0,1
1354,C0038990,1,1,1
1354,C0233730,0,0,1
1355,C0038990,1,1,1
1355,C0233730,0,0,1
1356,C0009806,1,1,0
1356,C0011057,1,1,1
1356,C0012833,1,1,0
1356,C0027497,1,1,1
1356,C0038999,0,0,1
1356,C0042963,0,0,1
1356,C0220870,0,0,1
1356,C0232462,0,1,0
1356,C0857087,1,1,0
1357,C0001241,0,0,1
1357,C0015672,1,1,0
1357,C0016382,0,0,1
1357,C0018681,1,1,0
1357,C0028643,0,0,1
1357,C0036104,0,0,1
1357,C0156404,0,0,1
1357,C0242362,0,0,1
1357,C0425082,1,1,1
1357,C0521008,0,0,1
1357,C0542313,0,0,1
1357,C0557875,0,0,1
1357,C0600142,0,0,1
1357,C0701811,1,1,0
1357,C0917801,1,1,1
1357,C3672010,0,0,1
1358,C0015672,1,1,0
1358,C0015967,0,0,1
1358,C0036104,0,0,1
1358,C0233763,0,0,1
1358,C0424092,0,0,1
1358,C0557875,0,0,1
1359,C0015726,0,0,1
1359,C0015967,0,0,1
1359,C0016382,0,0,1
1359,C0020175,1,1,1
1359,C0036104,0,0,1
1359,C0038990,1,1,1
1359,C0231303,0,0,1
1359,C0233494,0,0,1
1359,C0233660,0,0,1
1359,C0233730,0,0,1
1359,C0392674,0,0,1
1359,C0557878,1,1,1
1359,C0600142,0,0,1
1359,C2018018,0,0,1
1361,C0018681,1,1,0
1361,C0028643,0,0,1
1361,C0036104,0,0,1
1361,C0037195,1,1,0
1361,C0037199,0,0,1
1361,C0043094,0,0,1
1361,C0085631,1,1,0
1361,C0425082,0,0,1
1361,C0542313,0,0,1
1361,C0917801,1,1,1
1362,C0015726,0,0,1
1362,C0033774,0,0,1
1363,C0018681,1,1,0
1363,C0030193,0,0,1
1363,C0221785,0,0,1
1364,C0033774,0,0,1
1365,C0004604,0,0,1
1365,C0014724,0,0,1
1365,C0015726,0,0,1
1365,C0015967,0,0,1
1365,C0018681,1,1,0
1365,C0027497,1,1,1
1365,C0030193,1,1,1
1365,C0036104,0,0,1
1365,C0042963,0,0,1
1365,C0043387,1,1,1
1365,C0085632,1,1,0
1365,C0220870,0,0,1
1365,C0236000,0,1,1
1365,C0278140,1,1,1
1365,C0392674,0,0,1
1365,C0557885,0,0,1
1365,C0581879,0,0,1
1365,C0582051,0,0,1
1365,C0917801,1,1,1
1366,C0015726,1,1,1
1366,C0015967,0,0,1
1366,C0028643,0,0,1
1366,C0036104,0,0,1
1366,C0239511,0,0,1
1366,C0242350,1,1,0
1366,C0424092,0,0,1
1368,C0001241,0,0,1
1368,C0028643,1,1,1
1370,C0015967,0,0,1
1372,C0038999,0,0,1
1372,C0392674,0,0,1
1373,C0018616,0,0,1
1373,C0026821,1,1,1
1373,C0027497,1,1,1
1373,C0037763,0,0,1
1373,C0042963,0,0,1
1373,C0344375,1,1,1
1374,C0020175,1,1,1
1375,C0000765,0,1,1
1375,C0001241,0,0,1
1375,C0011206,0,0,1
1375,C0015726,0,0,1
1375,C0016382,0,0,1
1375,C0020175,0,0,1
1375,C0028081,1,1,1
1375,C0028643,1,1,1
1375,C0030318,0,0,1
1375,C0033774,1,1,1
1375,C0037317,0,0,1
1375,C0038990,1,1,1
1375,C0038999,0,0,1
1375,C0043094,1,1,1
1375,C0043387,1,1,1
1375,C0151786,0,1,0
1375,C0220870,0,0,1
1375,C0233730,0,0,1
1375,C0392674,0,0,1
1375,C0425082,0,0,1
1375,C0438697,1,1,1
1375,C0521008,0,0,1
1375,C0542313,0,0,1
1375,C0557875,0,0,1
1375,C0581879,0,0,1
1375,C0586746,0,1,1
1375,C0587054,0,0,1
1375,C0596170,1,1,0
1375,C0700590,0,1,1
1375,C0917801,1,1,1
1375,C1262477,1,1,1
1375,C3672010,0,0,1
1375,C4075722,0,0,1
1375,c0037317,0,0,1
1376,C0011206,0,0,1
1376,C0018616,0,0,1
1376,C0020175,0,0,1
1376,C0038999,0,0,1
1376,C0042963,0,0,1
1376,C0233730,0,0,1
1376,C0278016,0,0,1
